work,subjects_d1,subjects_d2,people_d1,people_d2,places_d1,places_d2,times_d1,times_d2
OL8469313W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL922428W,-2.8429809,-5.342372,0.0,0.0,0.0,0.0,0.0,0.0
OL922417W,-2.6198184,-4.6018705,0.0,0.0,0.0,0.0,0.0,0.0
OL922430W,-8.785636,-4.154227,0.0,0.0,2.4827225,-7.6831,0.0,0.0
OL922402W,-2.8049457,-5.9026246,-20.39041,17.270887,0.0,0.0,0.0,0.0
OL8006982W,-5.7964406,-4.860393,0.0,0.0,0.0,0.0,0.0,0.0
OL20542W,-6.9406924,-6.1965423,-20.868368,16.81158,17.443146,-17.108967,0.0,0.0
OL4843218W,-7.7016115,-4.179184,-22.184797,16.483732,0.0,0.0,0.0,0.0
OL6078675W,-9.369455,-5.959823,0.0,0.0,0.0,0.0,0.0,0.0
OL8380906W,-10.958045,-9.123883,0.0,0.0,-18.27329,7.618665,0.0,0.0
OL8380907W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL4424081W,-7.39535,-2.980412,0.0,0.0,-19.077929,5.309687,0.0,0.0
OL14858202W,-7.5747123,1.3546025,0.0,0.0,0.0,0.0,0.0,0.0
OL14858278W,-0.59309244,-5.657051,0.0,0.0,-1.3998038,4.581946,0.0,0.0
OL716736W,-2.0276363,-3.2039864,0.0,0.0,0.0,0.0,0.0,0.0
OL716780W,-6.705899,-5.490784,-23.022673,15.724206,-0.6221376,3.0398686,-22.257856,26.101738
OL1846871W,-7.0076075,-6.2634096,-22.525696,15.404739,-4.4695663,2.383944,0.0,0.0
OL7428634W,-8.366288,-4.550496,0.0,0.0,0.0,0.0,0.0,0.0
OL5092622W,-2.4246695,-2.7821558,-23.484032,15.368531,-24.518269,6.5842366,-22.390345,25.971178
OL1185035W,-9.28023,-5.524614,0.0,0.0,0.0,0.0,0.0,0.0
OL1185046W,-9.523503,-6.104469,0.0,0.0,0.0,0.0,0.0,0.0
OL20878547W,-9.058647,-4.5566187,0.0,0.0,0.0,0.0,0.0,0.0
OL1184951W,-8.908781,-4.020938,0.0,0.0,0.0,0.0,0.0,0.0
OL1185043W,-9.439244,-5.9240103,0.0,0.0,0.0,0.0,0.0,0.0
OL2734629W,-10.417036,-4.1519923,0.0,0.0,0.0,0.0,0.0,0.0
OL15846216W,-1.9944825,-6.151525,-22.59254,13.486946,0.80919486,-6.6583056,-22.06668,26.088614
OL3266628W,-7.056322,-6.3137355,-22.33154,13.665343,2.7647119,-0.29795054,-22.14258,26.014723
OL272232W,-1.728692,-1.5524838,0.0,0.0,0.0,0.0,0.0,0.0
OL2030205W,-3.7118106,-7.966509,0.0,0.0,0.0,0.0,0.0,0.0
OL2030201W,-3.7110775,-7.963893,0.0,0.0,0.0,0.0,0.0,0.0
OL15843278W,-2.9453263,-4.2712975,0.0,0.0,9.441441,4.751458,0.0,0.0
OL2030210W,-3.6476405,-7.8880696,0.0,0.0,9.441535,4.7512937,0.0,0.0
OL21224231W,-5.0289,-5.684574,0.0,0.0,0.0,0.0,0.0,0.0
OL21222610W,-10.8011675,-8.972123,0.0,0.0,0.0,0.0,0.0,0.0
OL2990900W,-5.330208,-1.6973076,0.0,0.0,0.0,0.0,0.0,0.0
OL21365589W,-9.963856,-5.6370034,0.0,0.0,0.0,0.0,0.0,0.0
OL18172826W,-6.5495286,-2.093781,0.0,0.0,-24.361717,6.611664,0.0,0.0
OL1897580W,-7.971988,-5.8382483,0.0,0.0,0.0,0.0,0.0,0.0
OL1897577W,-9.414828,-7.312439,0.0,0.0,0.0,0.0,0.0,0.0
OL3280307W,-6.743332,-5.1398244,0.0,0.0,-1.548638,21.361818,-22.317024,25.933496
OL10726929W,-9.419751,-4.3630414,0.0,0.0,0.0,0.0,-22.132685,26.162224
OL8004590W,-10.859356,-8.862382,0.0,0.0,0.0,0.0,0.0,0.0
OL1108293W,-6.6047554,-4.6022944,-22.412556,13.745921,0.8759349,-10.716015,0.0,0.0
OL1108257W,-9.210982,-4.215901,-22.917913,13.376995,0.0,0.0,0.0,0.0
OL1108309W,-6.7605853,-4.1294823,0.0,0.0,0.0,0.0,0.0,0.0
OL15668640W,-9.123433,-4.1611514,-23.834696,13.78559,0.8814358,-10.684552,-22.081532,25.982868
OL34524022W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL14997560W,-7.929474,-4.868912,0.0,0.0,0.0,0.0,0.0,0.0
OL8059749W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL76412W,-9.4447775,-4.177163,-22.653276,13.358644,0.0,0.0,0.0,0.0
OL15314568W,-11.005599,-9.202695,-22.704205,13.404722,0.0,0.0,-22.32214,27.268204
OL546908W,-9.447332,-4.5492873,-22.294365,13.671582,0.0,0.0,0.0,0.0
OL546855W,-9.316485,-4.08866,0.0,0.0,0.0,0.0,0.0,0.0
OL1868942W,-2.2922406,-9.05778,0.0,0.0,0.0,0.0,0.0,0.0
OL16070482W,-9.790854,-5.2672977,0.0,0.0,0.0,0.0,0.0,0.0
OL5725473W,-6.2021465,-5.7632437,-22.75001,13.367703,-24.33415,6.356964,0.0,0.0
OL20881082W,-4.5256042,-4.9332147,0.0,0.0,0.0,0.0,0.0,0.0
OL15193986W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL1345102W,-4.5727262,-4.205121,-23.174114,13.304224,0.0,0.0,0.0,0.0
OL1345098W,-4.8014708,-3.5054739,0.0,0.0,1.5366578,4.675537,-7.700338,29.80243
OL15643010W,-2.0024664,-2.4892251,0.0,0.0,0.0,0.0,0.0,0.0
OL5357751W,-1.423505,-2.5614219,0.0,0.0,0.0,0.0,0.0,0.0
OL477181W,-6.9878635,-4.817221,0.0,0.0,-24.406452,6.5073,0.0,0.0
OL487210W,-8.268636,-4.3710756,0.0,0.0,0.0,0.0,0.0,0.0
OL18294844W,-6.7750387,-4.215488,-23.930052,13.836871,3.9184637,26.410728,11.835871,1.0048971
OL549273W,0.57965344,-2.727098,0.0,0.0,0.0,0.0,0.0,0.0
OL3946622W,-8.763497,-4.3882513,0.0,0.0,-17.098408,18.959997,0.0,0.0
OL5256894W,0.21546212,-3.1158779,0.0,0.0,0.0,0.0,0.0,0.0
OL5757716W,-4.993127,-3.0817888,-24.022217,14.021664,0.0,0.0,0.0,0.0
OL5717737W,-3.7241156,-5.9150805,0.0,0.0,12.311773,23.607983,0.0,0.0
OL18674260W,-0.29544735,0.13542825,0.0,0.0,0.0,0.0,0.0,0.0
OL18767234W,-0.32809982,-0.08296406,0.0,0.0,0.0,0.0,0.0,0.0
OL8929839W,-10.892643,-9.248063,0.0,0.0,0.0,0.0,0.0,0.0
OL3480719W,-2.4878583,-8.040405,0.0,0.0,22.155525,-0.13320015,0.0,0.0
OL15082819W,-1.644807,-1.6106198,0.0,0.0,0.0,0.0,0.0,0.0
OL16962854W,-11.460591,-6.5476317,0.0,0.0,0.0,0.0,0.0,0.0
OL18933489W,-8.549704,-7.978915,0.0,0.0,0.0,0.0,0.0,0.0
OL79625W,-0.6460705,-5.6162415,-23.64282,12.954977,-0.3557094,7.5634675,0.0,0.0
OL15148336W,-1.5887182,-1.7733072,0.0,0.0,-17.070782,18.986893,0.0,0.0
OL20254983W,-7.8698306,-6.9165254,0.0,0.0,0.0,0.0,0.0,0.0
OL31301627W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL16594385W,-0.35206875,0.27196577,0.0,0.0,0.0,0.0,0.0,0.0
OL8021115W,-10.860612,-9.164593,0.0,0.0,0.0,0.0,0.0,0.0
OL8783703W,-0.6557305,-0.0040597497,0.0,0.0,0.0,0.0,0.0,0.0
OL8783699W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8783704W,-0.6761055,-0.015484368,0.0,0.0,0.0,0.0,0.0,0.0
OL8783705W,-0.67907465,-0.0018253411,0.0,0.0,0.0,0.0,0.0,0.0
OL8783700W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8783702W,-0.660642,0.0057849297,0.0,0.0,0.0,0.0,0.0,0.0
OL15972242W,-10.970836,-9.283543,0.0,0.0,0.0,0.0,0.0,0.0
OL3241967W,-3.9744098,-5.3676934,0.0,0.0,-2.9682202,3.7217336,0.0,0.0
OL457431W,-5.073627,-3.910827,-23.899307,13.6781645,-14.370544,10.096615,23.384157,-6.044207
OL7989944W,0.19327924,-3.0530946,0.0,0.0,0.0,0.0,0.0,0.0
OL6042141W,-11.75382,-6.3388357,0.0,0.0,0.0,0.0,0.0,0.0
OL18687000W,-11.622823,-6.4896355,0.0,0.0,0.0,0.0,0.0,0.0
OL8456141W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL5740445W,-11.754896,-6.338409,0.0,0.0,0.0,0.0,0.0,0.0
OL911654W,-3.9361703,-5.3973246,0.0,0.0,0.0,0.0,0.0,0.0
OL3930637W,-9.96178,-4.9225955,0.0,0.0,0.0,0.0,0.0,0.0
OL3930647W,-9.491482,-4.4716344,0.0,0.0,0.0,0.0,0.0,0.0
OL15837177W,-9.660991,-5.5773916,0.0,0.0,0.0,0.0,0.0,0.0
OL873084W,-0.110918425,-6.805186,0.0,0.0,-2.8698936,12.023767,0.0,0.0
OL8898211W,-0.2525146,11.514372,0.0,0.0,0.0,0.0,0.0,0.0
OL8898212W,-0.2525124,11.514381,0.0,0.0,0.0,0.0,0.0,0.0
OL8898225W,-0.25251085,11.514395,0.0,0.0,0.0,0.0,0.0,0.0
OL8898216W,-0.25285575,11.513687,0.0,0.0,0.0,0.0,0.0,0.0
OL8898226W,-0.2525066,11.514407,0.0,0.0,0.0,0.0,0.0,0.0
OL19638985W,-6.4316196,-4.4866424,0.0,0.0,0.0,0.0,0.0,0.0
OL85241W,-4.6961613,-4.191487,-23.84175,13.461296,3.979199,26.50378,23.572098,-6.1469564
OL85223W,-4.6723127,-4.2665052,0.0,0.0,3.9801981,26.503698,23.49457,-6.010054
OL15225513W,-4.626577,-4.369128,0.0,0.0,3.9271185,26.45782,23.407654,-5.9741144
OL85189W,-4.692577,-4.2522016,-23.951159,13.449124,3.9132102,26.4578,0.0,0.0
OL23095550W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL85051W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL85217W,-4.6763034,-4.1219225,0.0,0.0,3.8424144,26.446365,23.271088,-5.8792415
OL871842W,-8.6281,-4.0399404,0.0,0.0,0.0,0.0,0.0,0.0
OL8093780W,-10.975899,-9.010256,0.0,0.0,0.0,0.0,0.0,0.0
OL871783W,-3.5119205,-5.0117455,0.0,0.0,0.0,0.0,0.0,0.0
OL15713014W,-8.778814,-3.0557575,0.0,0.0,-24.516731,6.3290772,0.0,0.0
OL1140278W,-3.2122498,-4.5731616,0.0,0.0,10.549357,-14.028529,0.0,0.0
OL8321883W,-6.469692,-5.8384123,0.0,0.0,0.0,0.0,0.0,0.0
OL1140106W,-5.648433,-3.1770918,0.0,0.0,10.544883,-14.019972,0.0,0.0
OL5826915W,-7.2207265,-5.8067913,-24.74115,14.007467,1.2839178,6.7021766,13.521259,9.378086
OL111457W,0.19294426,-4.047894,-20.762829,13.922644,0.0,0.0,0.0,0.0
OL111560W,-1.6380407,-6.0127726,-24.667158,15.074777,-11.030295,-14.042192,20.180983,0.76894015
OL445842W,-0.7795969,-5.4500694,0.0,0.0,0.0,0.0,0.0,0.0
OL446088W,0.009011632,-4.605193,0.0,0.0,0.0,0.0,0.0,0.0
OL111630W,-1.208953,-5.8466296,-22.417469,16.631111,-17.802944,7.091722,-21.885921,25.877905
OL445997W,-0.565118,-5.6719584,0.0,0.0,0.0,0.0,0.0,0.0
OL111436W,-1.1637235,-5.5976124,-20.706078,14.071709,-0.14369129,3.8970823,-17.479918,27.484615
OL111610W,-1.6843157,-5.8601937,-21.083672,13.4223995,-0.25779864,4.434176,0.0,0.0
OL445948W,-1.4141111,-5.54137,0.0,0.0,0.0,0.0,0.0,0.0
OL445945W,-1.2528393,-5.5984297,0.0,0.0,0.0,0.0,0.0,0.0
OL19879428W,-1.7633777,-5.15339,0.0,0.0,3.587884,0.24069926,0.0,0.0
OL19813051W,-8.130389,-4.5591974,0.0,0.0,0.6282421,-12.72064,0.0,0.0
OL4291075W,-11.035307,-8.887815,0.0,0.0,0.0,0.0,0.0,0.0
OL2000283W,-10.249456,-6.6464148,0.0,0.0,0.0,0.0,0.0,0.0
OL1818513W,-0.47501296,0.09249871,0.0,0.0,0.0,0.0,0.0,0.0
OL12403847W,-9.929323,-8.012332,0.0,0.0,0.0,0.0,0.0,0.0
OL548189W,-1.9123738,-2.7903554,0.0,0.0,0.0,0.0,0.0,0.0
OL14856555W,-2.1358008,-5.3432264,0.0,0.0,0.0,0.0,0.0,0.0
OL10423421W,-4.651225,-4.2494493,0.0,0.0,3.852845,26.490196,20.151714,0.7780079
OL10423420W,-4.774256,-3.6617327,0.0,0.0,-18.44587,8.143249,0.0,0.0
OL8162742W,-8.924623,-3.755552,0.0,0.0,0.0,0.0,0.0,0.0
OL4638358W,-1.7311226,-1.9836831,0.0,0.0,0.0,0.0,0.0,0.0
OL3673835W,-6.947967,-4.1843753,-20.2691,13.882996,-18.656916,7.5327497,0.0,0.0
OL2635380W,-6.992565,-1.8549116,-12.22155,14.062516,0.0,0.0,0.0,0.0
OL17048W,-7.1094055,-6.2501793,-24.659403,13.811527,-8.9287405,5.02886,2.5672433,-9.599441
OL2912962W,-6.4196057,-5.799888,-20.688549,17.140978,-24.478619,6.344039,0.0,0.0
OL27019684W,-0.7551101,0.35032877,-20.665009,17.331697,-24.450329,6.4346113,0.0,0.0
OL528094W,-9.395372,-5.028864,-22.356749,12.88758,-18.985407,5.343205,-22.910131,27.242575
OL83890W,-4.48611,-5.6046014,0.0,0.0,-17.872347,10.173405,0.0,0.0
OL484063W,-7.570441,-6.77736,-20.997433,13.728202,-15.69838,8.0540495,0.0,0.0
OL137804W,-7.0529976,-6.03892,-19.704412,17.494392,-17.05962,7.677314,0.0,0.0
OL1386587W,-9.722363,-4.644219,-19.711956,17.498035,0.0,0.0,-18.669588,30.31545
OL8669876W,-9.357253,-7.158567,0.0,0.0,0.0,0.0,0.0,0.0
OL5713092W,-0.1069007,-3.9197366,0.0,0.0,3.5564713,0.119255304,0.0,0.0
OL5713102W,-1.5222749,-2.1835423,0.0,0.0,-18.028503,7.4815035,0.0,0.0
OL5713097W,-1.8497388,-2.290913,0.0,0.0,14.086705,20.387106,0.0,0.0
OL15836456W,-1.7403085,-2.3022316,0.0,0.0,14.019857,20.345852,0.0,0.0
OL61035W,-1.3645884,-1.9880576,0.0,0.0,0.0,0.0,0.0,0.0
OL61052W,-6.53749,-5.6327424,-20.620804,13.97684,12.309563,23.632288,0.0,0.0
OL106504W,-3.4342184,-7.846318,0.0,0.0,18.741304,5.160408,0.0,0.0
OL106491W,-6.600422,-6.7970757,-21.740149,14.254743,27.44053,1.8776617,2.463575,-9.338082
OL8897750W,-0.67207974,-0.3620227,0.0,0.0,0.0,0.0,0.0,0.0
OL67087W,-9.146368,-3.577807,-12.9498825,15.266752,0.0,0.0,0.0,0.0
OL570032W,-8.880707,-3.6466274,9.156466,17.743467,0.0,0.0,0.0,0.0
OL548265W,-7.8020215,-3.8340442,0.0,0.0,-24.45455,6.2653346,2.4442418,-9.569704
OL112270W,-3.7381358,-7.9570274,0.0,0.0,2.492905,-17.711498,0.0,0.0
OL16071228W,0.15993397,-6.9024,0.0,0.0,0.0,0.0,0.0,0.0
OL3250622W,-1.3784243,-3.0153878,0.0,0.0,0.0,0.0,0.0,0.0
OL3248216W,-1.5617913,-2.8687031,0.0,0.0,0.0,0.0,0.0,0.0
OL3250630W,-1.5727067,-2.894037,0.0,0.0,0.0,0.0,0.0,0.0
OL4245245W,-11.754105,-6.3408966,0.0,0.0,0.0,0.0,0.0,0.0
OL2998048W,-11.613526,-6.488996,0.0,0.0,0.0,0.0,0.0,0.0
OL1878299W,-9.9784775,-5.9330726,0.0,0.0,0.0,0.0,0.0,0.0
OL15001398W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL1878301W,-10.0647135,-6.033203,0.0,0.0,0.0,0.0,0.0,0.0
OL19595634W,-9.467255,-5.509683,0.0,0.0,0.0,0.0,0.0,0.0
OL13410524W,-10.428117,-4.148971,0.0,0.0,0.0,0.0,0.0,0.0
OL8038228W,-6.3190207,-4.6714287,0.0,0.0,0.0,0.0,0.0,0.0
OL687207W,-9.183066,-3.5099163,-20.6858,14.293212,0.0,0.0,0.0,0.0
OL14948548W,-6.573984,-2.0875778,0.0,0.0,0.0,0.0,0.0,0.0
OL678262W,-8.9234085,-4.0201635,-19.854767,18.00049,-2.9007976,12.045062,19.30995,0.8027008
OL678564W,-8.822777,-4.107038,0.0,0.0,0.0,0.0,0.0,0.0
OL18217703W,-8.934205,-4.2720127,0.0,0.0,0.0,0.0,0.0,0.0
OL1161327W,-5.5620527,-6.0150156,0.0,0.0,0.0,0.0,0.0,0.0
OL4039767W,-10.898474,-7.1905155,0.0,0.0,0.0,0.0,0.0,0.0
OL8756266W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL25803032W,-1.0803064,-3.8353257,0.0,0.0,0.0,0.0,0.0,0.0
OL8756264W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL3972400W,-10.966628,-7.7352476,0.0,0.0,0.0,0.0,0.0,0.0
OL1915452W,-11.117223,-8.671162,0.0,0.0,0.0,0.0,0.0,0.0
OL1915450W,-11.063837,-7.98296,0.0,0.0,0.0,0.0,0.0,0.0
OL77559W,-7.2231402,-1.7411394,-19.743526,15.914845,-11.298776,-1.3120383,0.0,0.0
OL15025473W,-7.983833,-3.7948534,0.0,0.0,0.0,0.0,0.0,0.0
OL1325745W,-4.1225457,-3.5411603,0.0,0.0,0.0,0.0,0.0,0.0
OL1325747W,-4.844909,-3.4289994,0.0,0.0,0.0,0.0,0.0,0.0
OL138044W,-6.8672266,-6.4573555,-23.341137,16.628912,0.0,0.0,2.6292834,-9.545329
OL1325749W,-7.076836,-6.615859,-23.342049,16.645145,-15.706883,8.049159,-3.0259612,11.076089
OL15377872W,-7.02378,-6.117815,-23.359076,16.691473,0.0,0.0,2.6705894,-9.644873
OL1847167W,-2.2218764,-2.92328,0.0,0.0,-19.535376,8.384848,0.0,0.0
OL1847152W,-4.6005683,-5.0344863,0.0,0.0,1.5188472,4.6902847,-19.629665,29.463524
OL1847162W,-1.9796408,-2.5610557,0.0,0.0,0.0,0.0,0.0,0.0
OL7992875W,-8.820285,-4.237488,0.0,0.0,0.0,0.0,0.0,0.0
OL19676W,-1.5732443,-5.122322,0.0,0.0,0.0,0.0,0.0,0.0
OL20992504W,-1.417675,-5.510152,0.0,0.0,0.0,0.0,0.0,0.0
OL19168439W,-7.0442634,-8.538212,0.0,0.0,0.0,0.0,0.0,0.0
OL25206485W,-10.347563,-6.353341,0.0,0.0,0.0,0.0,0.0,0.0
OL1966601W,0.22424124,-2.7276611,-17.046015,15.697139,0.0,0.0,0.0,0.0
OL2992956W,-5.4592643,-9.903812,0.0,0.0,0.0,0.0,0.0,0.0
OL2992953W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2992996W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2992932W,0.037857726,-2.7867706,0.0,0.0,0.0,0.0,0.0,0.0
OL2992935W,-0.9265621,-6.7416353,0.0,0.0,0.0,0.0,0.0,0.0
OL14962755W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL81810W,-6.9893923,-1.8623937,-12.43563,13.990292,0.0,0.0,0.0,0.0
OL81809W,-6.987777,-1.8554292,-12.472285,13.991929,0.0,0.0,0.0,0.0
OL15131303W,-7.498064,-4.2792993,0.0,0.0,0.0,0.0,0.0,0.0
OL15131137W,-6.995189,-2.026362,0.0,0.0,0.0,0.0,0.0,0.0
OL15131063W,-6.502189,-4.48448,0.0,0.0,-11.262348,-1.4324661,-4.015197,22.868553
OL15131067W,-7.21571,-4.280607,0.0,0.0,0.82497025,-10.7720175,-21.898579,25.907045
OL81783W,-0.7849396,-2.4753485,0.0,0.0,0.0,0.0,0.0,0.0
OL81777W,-0.79920995,-2.469374,0.0,0.0,14.088783,-8.442845,0.0,0.0
OL1847492W,-7.6005163,1.3918415,-22.321234,16.53945,0.0,0.0,0.0,0.0
OL1847475W,-7.6220493,1.4115018,-22.310616,16.547203,0.0,0.0,0.0,0.0
OL1824131W,-0.908988,-1.6523558,0.0,0.0,-18.325468,7.658205,0.0,0.0
OL21876450W,-2.2942,-5.099879,0.0,0.0,0.0,0.0,0.0,0.0
OL5729587W,-2.2746892,-4.987901,0.0,0.0,-4.5699463,2.3240592,0.0,0.0
OL103567W,-10.059443,-4.490333,-20.871086,14.302682,0.0,0.0,0.0,0.0
OL1633484W,-7.4074044,-3.5852485,0.0,0.0,0.0,0.0,0.0,0.0
OL858583W,-3.73332,-6.398989,0.0,0.0,0.0,0.0,0.0,0.0
OL8032270W,0.12631881,-3.7442062,0.0,0.0,0.0,0.0,0.0,0.0
OL8032266W,0.14970046,-3.7407928,0.0,0.0,0.0,0.0,0.0,0.0
OL27209W,-8.6348,-3.8173919,-12.403623,15.050683,0.0,0.0,-7.7138643,29.820791
OL15078820W,-8.656161,-4.072719,0.0,0.0,0.0,0.0,0.0,0.0
OL18264786W,-8.460713,-3.8391426,-22.297459,16.525768,0.0,0.0,0.0,0.0
OL556733W,-3.857077,-6.783303,0.0,0.0,2.5025403,-17.72121,0.0,0.0
OL15132178W,-3.8059618,-6.8092294,0.0,0.0,2.476604,-17.69294,0.0,0.0
OL8993279W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL27420659W,-10.897891,-9.263007,0.0,0.0,0.0,0.0,0.0,0.0
OL5757725W,-0.45110592,-4.5163913,-20.915146,13.467455,0.0,0.0,0.0,0.0
OL2893619W,2.5611813,-4.105054,0.0,0.0,0.0,0.0,0.0,0.0
OL5805594W,-1.5926545,-5.4266806,0.0,0.0,0.0,0.0,0.0,0.0
OL1974872W,-6.41882,-5.777897,-23.207647,16.693272,-1.366374,21.460703,0.0,0.0
OL15838154W,-1.5104085,-2.9251285,-20.757488,14.712823,0.0,0.0,-19.524937,30.031992
OL2875307W,-7.566375,-5.6335583,0.0,0.0,0.0,0.0,0.0,0.0
OL11034347W,-11.041656,-7.90081,0.0,0.0,0.0,0.0,0.0,0.0
OL3527163W,-7.99528,-7.3766494,0.0,0.0,-2.6230845,4.3159013,0.0,0.0
OL20990743W,-6.568054,-4.454233,0.0,0.0,0.0,0.0,0.0,0.0
OL15978964W,-7.818222,-6.8638663,-20.928288,14.673724,-15.644878,5.851242,0.0,0.0
OL16033610W,-7.9258256,-6.9263015,0.0,0.0,0.0,0.0,0.0,0.0
OL8898140W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8898143W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL21232315W,-10.9501705,-9.36302,0.0,0.0,0.0,0.0,0.0,0.0
OL8898135W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8898136W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2368356W,-10.715762,-8.977661,0.0,0.0,0.0,0.0,0.0,0.0
OL1894236W,-10.953174,-9.250437,0.0,0.0,0.0,0.0,0.0,0.0
OL3262129W,-8.875412,-4.1829395,0.0,0.0,0.0,0.0,20.181623,0.79947925
OL3254021W,-2.6152496,-3.0085592,0.0,0.0,0.0,0.0,0.0,0.0
OL13417966W,-6.261203,-5.9602714,-21.505028,13.116129,-1.4558197,21.437134,0.0,0.0
OL2435135W,-10.9721575,-9.271365,0.0,0.0,0.0,0.0,0.0,0.0
OL2435141W,-4.109422,-4.7757545,0.0,0.0,-18.26246,7.6830287,0.0,0.0
OL261610W,-1.5545878,-4.5110874,0.0,0.0,0.0,0.0,0.0,0.0
OL261619W,-3.139325,-5.471412,0.0,0.0,-17.956274,7.6759515,0.0,0.0
OL261607W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL35487W,-3.5394473,-2.9068887,0.0,0.0,0.0,0.0,0.0,0.0
OL261620W,-4.4305606,-5.379501,-20.742157,14.342551,-24.38319,6.4094024,-22.77153,26.019554
OL2465635W,-3.83528,-3.0984244,0.0,0.0,0.0,0.0,0.0,0.0
OL98585W,-3.3702424,-4.4514403,0.0,0.0,17.379538,-17.125025,0.0,0.0
OL2645473W,-3.7887857,-4.4852214,0.0,0.0,-0.032069426,16.781584,0.0,0.0
OL1890322W,-9.449692,-5.4998198,0.0,0.0,0.0,0.0,0.0,0.0
OL1890314W,-3.8144348,-4.3242874,0.0,0.0,0.0,0.0,0.0,0.0
OL5831662W,-9.361376,-3.7403026,9.16984,17.776493,0.0,0.0,0.0,0.0
OL24232087W,-11.011828,-9.148908,0.0,0.0,0.0,0.0,0.0,0.0
OL5730200W,-2.186471,-8.262464,6.433676,-6.8736553,-1.467643,21.472496,0.0,0.0
OL5730198W,-2.1874397,-8.249907,6.43368,-6.873673,-1.3657414,21.507896,0.0,0.0
OL5730207W,-2.1742134,-8.263862,6.4329863,-6.8736067,2.5785046,14.273581,0.0,0.0
OL5730204W,-2.2222226,-8.312434,6.433627,-6.87366,-1.4596946,21.443314,0.0,0.0
OL5730195W,-2.1760967,-8.263905,6.433573,-6.8736477,-17.08923,8.006542,0.0,0.0
OL5732662W,-3.1237035,-6.80012,0.0,0.0,0.6393797,3.3664622,0.0,0.0
OL5732667W,-3.7644193,-7.8595533,0.0,0.0,0.0,0.0,0.0,0.0
OL12534735W,-0.35960498,-0.20318718,0.0,0.0,-17.14129,18.996914,0.0,0.0
OL7971802W,-10.972104,-9.311424,0.0,0.0,0.0,0.0,0.0,0.0
OL7971795W,-5.320807,-4.224954,0.0,0.0,0.0,0.0,0.0,0.0
OL1345100W,-0.1801608,-6.719818,-22.245764,12.910914,0.0,0.0,0.0,0.0
OL102876W,-2.6503334,-6.4793377,0.0,0.0,15.245694,1.241075,0.0,0.0
OL102866W,-1.5895343,-2.8811705,0.0,0.0,0.0,0.0,0.0,0.0
OL15150575W,-3.6854613,-7.9701047,0.0,0.0,0.0,0.0,0.0,0.0
OL7910223W,1.9622889,-3.085421,0.0,0.0,0.0,0.0,0.0,0.0
OL37178W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL15053159W,-8.241405,-4.323833,-23.035496,16.798512,0.0,0.0,0.0,0.0
OL3741112W,-6.7328157,-4.142831,0.0,0.0,0.8682169,-10.7430725,-20.335585,29.172928
OL15802529W,-7.5293427,-6.018927,-24.717781,14.050569,-24.456339,6.3553567,0.0,0.0
OL15884378W,-7.860624,-4.8248997,0.0,0.0,0.0,0.0,0.0,0.0
OL17025619W,-6.4910975,-4.497907,0.0,0.0,0.0,0.0,0.0,0.0
OL21079983W,-11.030695,-9.281901,0.0,0.0,0.0,0.0,0.0,0.0
OL8552504W,-2.9252698,-7.5317287,0.0,0.0,0.0,0.0,0.0,0.0
OL2018824W,-3.1266177,-7.645494,0.0,0.0,16.19034,-11.011285,0.0,0.0
OL2018816W,-3.0659893,-7.5534143,0.0,0.0,7.9917173,-9.768019,0.0,0.0
OL2018825W,-3.0306492,-7.525073,0.0,0.0,16.19581,-11.006329,0.0,0.0
OL12242953W,-11.026088,-9.297956,0.0,0.0,0.0,0.0,0.0,0.0
OL8846857W,-1.2299265,-5.0386996,-21.378572,15.670852,-24.489819,6.3226867,2.569525,-9.246243
OL1852444W,-7.184594,-4.3032446,0.0,0.0,-11.263728,-1.4310975,-4.0176325,22.861837
